text_clean,label
US refuses application for new mRNA flu vaccine An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by... Moderna's application for a new flu vaccine has been knocked back by the US authority. Photo: AP PHOTO The US Food and Drug Administration is refusing to consider Moderna's application for a new flu vaccine made with Nobel Prize-winning mRNA technolo... [4398 chars],-1
"Moderna says FDA refuses its application for new mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [2662 chars]",-1
"Moderna says FDA will not consider its mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology. WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [3128 chars]",0
"Moderna says FDA refuses its application for new mRNA flu vaccine WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA… WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [3261 chars]",-1
"Moderna says FDA refuses its application for new mRNA flu vaccine WASHINGTON -- The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA FDA to reassess the safety of BHA, a preservative used in popular snack foods Federal health officials said Tuesday they will reassess the safety of a chemical called BHA used in foods including potato chips, cereals, frozen meals and meat products. ... [3614 chars]",-1
"Moderna says FDA refuses its application for new mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology. WASHINGTON – The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heightened s... [3123 chars]",-1
"Moderna Says FDA Refuses Its Application for New MRNA Flu Vaccine WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [3261 chars]",-1
"FDA refuses to review Moderna’s application for mRNA flu vaccine, company says The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials. The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration hea... [1960 chars]",-1
"FDA refuses to review Moderna’s application for mRNA flu vaccine, company says By Meg Tirrell, CNN (CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials. The agency told Moderna that its application By Meg Tirrell, CNN (CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of s... [2308 chars]",-1
"FDA declines to review Moderna's mRNA flu shot The Food and Drug Administration rejected Moderna’s application for its mRNA-based flu vaccine, the drugmaker said Tuesday The Food and Drug Administration rejected Moderna’s application for its mRNA-based flu vaccine, the drugmaker said Tuesday. The move is the latest sign that the FDA, under Health Secretary Robert F. Kennedy Jr., is slow-walking vaccine approvals and ... [2343 chars]",-1
"Moderna Stock Dives After FDA Refuses To Review Messenger-RNA-Based Flu Shot The FDA rejected Moderna's experimental flu vaccine Tuesday in a move that proved to be a blow to recently hot Moderna stock. Information in Investor’s Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. The information has been obtained from sources we ... [1013 chars]",-1
"F.D.A. Refuses to Review Moderna Flu Vaccine The vaccine maker said the U.S. regulator rejected its request to seek approval for a new product using mRNA technology, which Health Secretary Robert F. Kennedy Jr. has sharply criticized. The vaccine maker Moderna said on Tuesday that the Food and Drug Administration had notified the company that the agency would not review its mRNA flu vaccine, the latest sign of federal health policy that has become hostile to vaccine development. D... [1401 chars]",-1
Moderna says US refusing to review mRNA Vaccine manufacturer Moderna said Tuesday the US Food and Drug Administration was refusing to review an application for its first mRNA-based flu shot. The Vaccine manufacturer Moderna said Tuesday the US Food and Drug Administration was refusing to review an application for its first mRNA-based flu shot. The move comes as the current iteration of the FDA has called for a reconsideration of approval pro... [2451 chars],-1
"Moderna says FDA refuses its application for new mRNA flu vaccine WASHINGTON — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heightened scrutiny of vaccines under Health Secretary Robert F. Kennedy Jr., particularly WASHINGTON — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heightened s... [2891 chars]",-1
"FDA won’t review Moderna application for first mRNA-based flu vaccine The Food and Drug Administration has declined to review Moderna’s application for the first mRNA-based flu vaccine, a decision that shocked the company and that comes as the agency plans to tighten federal vaccine approvals. The Food and Drug Administration has declined to review Moderna’s application for the first mRNA-based flu vaccine, a decision that shocked the company and that comes as the agency plans to tighten federal vaccine approvals. The nation’s top vaccine ... [4538 chars]",-1
Moderna says FDA refuses its application for new mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology Moderna says FDA The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology Moderna says FDA refuses its application for new mRNA flu vaccineBy LAURAN NEERGAARD and MATTHEW PERRONEAssociated Pre... [3411 chars],-1
"DIFF Biotech's Innovative Nasal Spray Influenza Vaccine Receives Clinical Trial Approval, Introducing a New Attenuation Pathway HANGZHOU, China, Feb. 9, 2026 /PRNewswire/ -- Zhejiang Difference Biological Technology Co., Ltd. (DIFF Biotech) announced that its proprietary nasal spray influenza attenuated live vaccine, DIFF-flu, has recently received clinical trial approval as a Class 1.2 innovative vaccine from China's National Medical Products Administration (NMPA). HANGZHOU, China, Feb. 9, 2026 /PRNewswire/ -- Zhejiang Difference Biological Technology Co., Ltd. (DIFF Biotech) announced that its proprietary nasal spray influenza attenuated live vaccine, DIFF-flu, has recently received clinical trial approval as ... [5686 chars]",1
"Flu vaccine reduced risk of serious illness by about 40%, estimate says Research head says assessment was reassuring as it revealed jab still offered worthwhile protection despite being a mismatch for the dominant strain While this fall’s influenza vaccine was a mismatch for the dominant strain, it still cut the risk of serious illness by roughly 40 per cent, according to a Canadian network that has long tracked the performance of the annual shot. The Canadian Sentin... [4366 chars]",1
"Queensland's free influenza vaccine program to return this year with nasal spray for children aged two to five The program — which will run from March to September — will provide free flu vaccinations, including a nasal spray option for children aged two to five years. Needle-free, nasal spray influenza vaccines will be rolled out for young Queensland children during this year's flu season. The state government has confirmed it is extending its free flu jab program for another year, which will commence in March and... [2411 chars]",0
"Why scientists are so excited about a nasal spray vaccine for bird flu The spray, administered in each nostril, generated a ‘strong immune response’ in rodents during an early-stage trial A new nasal spray vaccine for H5N1 bird flu has shown promising early results, raising hopes it could one day be used to help curb a future pandemic. Testing found that the bird flu vaccine, administered as a spray in each nostril, generated a “stron... [3305 chars]",0
"Rollback of flu, RSV vaccine recommendations harms children Vaccines are not banned. Parents can still protect their children. Pediatricians can still recommend these vaccines. Families can still request them. In ""The Wizard of Oz,"" authority was created through spectacle. Smoke, sounds, and illusion mask the absence of substance, until the curtain is pulled back and the truth is revealed. It is a story about deception, but also about courage, especially t... [4839 chars]",0
"Nasal spray vaccine prevents infection from highly pathogenic H5N1 virus Researchers at WashU Medicine have developed a nasal vaccine against the highly pathogenic H5N1 avian influenza virus, or bird flu, which has jumped from wild birds to livestock to humans. Researchers at WashU Medicine have developed a nasal vaccine against the highly pathogenic H5N1 avian influenza virus, or bird flu, which has jumped from wild birds to livestock to humans. When tested in rodents, the vaccine elicited a strong immune ... [5278 chars]",0
"Nasal bird flu vaccine shows strong protection against infection in rodents Since it was first detected in the U.S. in 2014, H5N1 avian influenza, commonly known as bird flu, has jumped from wild birds to farm animals and then to people, causing more than 70 human cases in the U.S. since 2022, including two fatalities. The virus continues to circulate among animals, giving it the opportunity to develop the ability to spread among humans and potentially cause another pandemic. Since it was first detected in the U.S. in 2014, H5N1 avian influenza, commonly known as bird flu, has jumped from wild birds to farm animals and then to people, causing more than 70 human cases in the U.S. since 2022, including two fatalities. The v... [4672 chars]",1
"Illinois sees its worst flu season in recent years as vaccine skepticism grows From Capitol News Illinois: At least 100 people have died from the flu this season in Illinois, with 77 of those deaths occurring this month alone, according to the Illinois Department of Public Health CHICAGO – Flu cases are increasing rapidly in Illinois as the state sees its worst flu season in more than 15 years. At least 100 people have died from the flu this season in Illinois, with 77 of those deaths occurring this month alone, according to ... [5291 chars]",-1
"Doctors raise alarm over declining vaccine rates in America's most vulnerable... as deadly new 'super flu' continues to spread Health officials have sounded the alarm about vaccine rates declining among one of America's most vulnerable populations, which is more prone to severe illnesses and complications. Health officials are sounding the alarm over vaccine rates declining among older Americans. Newly released data from the CDC's National Center for Health Statistics (NCHS) shows the share of adults over 65 who received a flu vaccine in the past year ... [5806 chars]",-1
"Subclade K: The Superflu Surge of the 2025-2026 Season The 2025-2026 flu season, driven by the highly infectious subclade K of the H3N2 virus, has resulted in record-high case numbers in the U.S. and Canada. Young children are severely affected, with high hospitalization rates. The CDC urges vaccination despite imperfect strain match in this season's vaccine. A new flu variant, subclade K, is causing record high infection rates across the U.S. and Canada this season. With 91.5% of cases attributed to this subtype, the virus is proving especially dangerous for young children. Experts point to low populatio... [727 chars]",0
"Six groups of people urged to get flu vaccine as severe strain spreads Many people are still being urged to get vaccinated as a newer strain of the flu continues to circulate Influenza cases are surging throughout the UK, with the majority of infections linked to the emerging H3N2 strain - alternatively known as subclade k. Recent data from the UK Health Security Agency ( UKHSA ) indicates that flu transmission has now re... [3213 chars]",0
"Six groups of people urged to get flu vaccine as severe strain spreads Many people are still being urged to get vaccinated as a newer strain of the flu continues to circulate Influenza cases are surging throughout the UK, with the majority of infections linked to the emerging H3N2 strain - alternatively known as subclade k. Recent data from the UK Health Security Agency ( UKHSA ) indicates that flu transmission has now re... [3213 chars]",0
"Six groups of people urged to get flu vaccine as severe strain spreads Many people are still being urged to get vaccinated as a newer strain of the flu continues to circulate Influenza cases are surging throughout the UK, with the majority of infections linked to the emerging H3N2 strain - alternatively known as subclade k. Recent data from the UK Health Security Agency ( UKHSA ) indicates that flu transmission has now re... [3213 chars]",0
"Six groups of people urged to get flu vaccine as severe strain spreads Many people are still being urged to get vaccinated as a newer strain of the flu continues to circulate Influenza cases are surging throughout the UK, with the majority of infections linked to the emerging H3N2 strain - alternatively known as subclade k. Recent data from the UK Health Security Agency ( UKHSA ) indicates that flu transmission has now re... [3213 chars]",0
"Six groups of people urged to get flu vaccine as severe strain spreads Many people are still being urged to get vaccinated as a newer strain of the flu continues to circulate Many people are still being urged to get vaccinated as a newer strain of the flu continues to circulate Influenza cases are surging throughout the UK, with the majority of infections linked to the emerging H3N2 strain - alternatively known as subclad... [3317 chars]",0
"RFK Jr.’s Vaccine Messaging Creates Historic Dip in Jab Uptake Flu vaccine uptake among children ages 6 months to 17 years is down 1.5 percentage points nationally. Childhood flu vaccinations are falling nationwide amid an unusually severe influenza season. New federal data show fewer children receiving flu shots compared with last year, extending a downward trend that has persisted for several seasons. The slid... [15996 chars]",0
"The flu vaccine is working Today's health news covers a canceled, controversial CDC-funded hepatitis B vaccine study, the flu shot and subclade K, and more. Get your daily dose of health and medicine every weekday with STAT’s free newsletter Morning Rounds. Sign up here. After getting demolished by the flu last week, I am thrilled to be back in the saddle. Stay healthy, everyone! Advertisement Trump’s ‘G... [4569 chars]",0
"Flu cases climb in Alachua County Florida with new variant UF Health epidemiologist Dr. Nicole Iovine says a highly mutated flu strain is driving increased cases in Alachua County and reducing vaccine effectiveness. Florida is experiencing record-high flu cases this season, driven by a new vaccine-resistant variant. The new strain, subclade K, has an unusually high number of mutations, reducing vaccine effectiveness. Hospitals in Alachua County report an increas... [3208 chars]",1
"Experts Identify Four Viruses That Could Become 'Disease X' and Spark Next Pandemic Health experts warn that mpox, rubella, bird flu and Oropouche could spark the next pandemic as vaccine rates plummet globally and the UK remains unprepared. The global health community has issued a stark warning: the world is 'edging dangerously close' to a pandemic for which it remains fundamentally unprepared. As public health infrastructure buckles under the weight of plummeting vaccination rates and ... [5904 chars]",0
"Vaccine Demand Dynamics: Navigating Uncertainty and Opportunity Sanofi's CEO Paul Hudson highlights a potential dip in U.S. vaccine demand due to misinformation and policy changes under the current administration. Despite vaccine benefits, hesitation among some parents and patients persists. Hudson foresees renewed interest through vaccine mergers, with flu-COVID combinations potentially boosting demand post-2027. Sanofi's CEO, Paul Hudson, announced on Wednesday that the United States may experience a slight decline in vaccine demand. This anticipated downturn is attributed to misinformation and increased scrutiny from the current administration, which has re... [873 chars]",-1
"Sanofi CEO says expects flu-COVID combo vaccines in 2027-2028 to drive next surge in vaccine uptake Sanofi CEO says expects flu-COVID combo vaccines in 2027-2028 to drive next surge in vaccine uptake ... Trader This super rating is the result of a weighted average of the rankings based on the following ratings: Global Valuation (Composite), EPS Revisions (4 months), and Visibility (Composite). We recommend that you carefully review the associated des... [1103 chars]",0
"RFK, Jr.’s New Kids’ Vaccine Guidelines Will Worsen Flu and Other Winter Illnesses, Experts Say Robert F. Kennedy, Jr.’s Centers for Disease Control and Prevention has slashed childhood vaccine recommendations in the middle of respiratory virus season Cases of winter viruses in the U.S. have exploded in recent months—and soon kids may be less protected from them, thanks to new vaccine guidelines. Amid a worsening respiratory illness season, the Centers for Disease Control and Prevention recently r... [6079 chars]",0
"Chinese firm Sinovac to supply vaccine to Chile ahead of flu season Chilean government procures doses of the jab from China for a second year in a row, with nationwide immunisation campaign to begin in March. Chilean government procures doses of the jab from China for a second year in a row, with nationwide immunisation campaign to begin in March Reading Time:2 minutes Why you can trust SCMP Published: 8:00pm, 13 Jan 2026Updated: 3:18am, 14 Jan 2026 The C... [1451 chars]",0
"Editorial: Take precautions, including the vaccine, to guard against flu The vaccine, along with commonsense precautions, can go a long way toward making even this year’s flu more a miserable inconvenience than a life-threatening illness. This season’s flu is lurking right around the corner. Even if you’ve done the right thing and had the flu shot. Even if you haven’t had the flu for years. Don’t make the mistake of taking this virus lightly. The main strain making the rounds is virul... [3591 chars]",0
"We're Playing Vaccine Politics, Healthcare Roulette Flu is raging out of control. More people are getting sicker. Children are getting hit hard. Seniors are ending up in the hospital. People are dying. What to do? I thought I was reading something wrong. The same story had two ""headlines"" on the screen. One announced that the flu season surged in the United States over the holidays and already rivals last winter's harsh epidemic. The other — the caption for th... [3400 chars]",0
Moderna says US refusing to review mRNA-based flu shot Moderna said the rejection was “inconsistent with previous written communications”. Read more at straitstimes.com. NEW YORK - Vaccine manufacturer Moderna said Feb 10 the US Food and Drug Administration was refusing to review an application for its first mRNA-based flu shot. The move comes as the current iteration of the FDA has called for a reconsideration of ap... [2482 chars],-1
"In rare move, FDA rejects Moderna’s filing for mRNA flu shot The news is the latest sign of the FDA’s heightened scrutiny of vaccines under Health Secretary Robert F. Kennedy Jr. WASHINGTON — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heightened s... [2891 chars]",-1
"Moderna says FDA refuses to review application for flu shot Moderna said the move is inconsistent with previous feedback from the FDA on the experimental influenza shot, called mRNA-1010. The Food and Drug Administration refused to start a review of Moderna 's application for its experimental flu shot, the company announced Tuesday, in another sign of the Trump administration's influence on tightening vaccine regulations in the U.S. M... [2655 chars]",-1
"The unexpected benefit of getting your annual flu shot The number of Americans who are getting vaccinated for any respiratory illness is falling Getting your flu shot could significantly lower your odds for a heart attack, according to researchers. Vaccination against influenza is associated with a whopping 18 percent reduction in the odds of the cardiac event compared to people who were unva... [3374 chars]",1
"Flu shot 2026: What to expect, timing, and effectiveness Doctronic reports the 2026 flu shot targets prevalent strains, with early fall recommended for vaccination to ensure effective protection. 2025 ZikG // Shutterstock Every year, flu vaccines are updated to match the flu viruses expected to circulate. For 2026, the vaccine focuses on several influenza strains that research predicts will be most prevalent. This includes both influenza A an... [7935 chars]",1
"Nudges to clinicians and patients increase the rate of influenza vaccination Patients were 28 percent more likely to get a flu shot when they got a text message reminder and their primary care provider already had an order for the shot waiting, new research from the Perelman School of Medicine showed. Patients were 28 percent more likely to get a flu shot when they got a text message reminder and their primary care provider already had an order for the shot waiting, new research from the Perelman School of Medicine showed. The study was published ... [3334 chars]",1
"Combined patient and clinician nudges increased flu vaccination rates by 28% Patients were 28% more likely to get a flu shot when they got a text message reminder and their primary care provider already had an order for the shot waiting, new research from the Perelman School of Medicine showed. The study was published in JAMA Internal Medicine. Patients were 28% more likely to get a flu shot when they got a text message reminder and their primary care provider already had an order for the shot waiting, new research from the Perelman School of Medicine showed. The study was published in JAMA... [3056 chars]",1
"Is the flu shot linked to dysphonia? Here's what the science says The U.S. health secretary told USA Today that he believed the flu jab was a “potential culprit that I cannot rule out” for his spasmodic dysphonia Long time vaccine skeptic U.S. health and human services secretary Robert F. Kennedy, Jr., reportedly believes routine flu vaccines may have triggered his spasmodic dysphonia—a neurological condition that affects the vocal cords and a person’s abilit... [2669 chars]",0
"Can the flu shot actually give you influenza? Doctors set the record straight Nearly 30% believe flu shots cause influenza, but experts say this is impossible. Learn why vaccines trigger side effects and how to tell the difference. NEWYou can now listen to Fox News articles! Some surveys have shown that nearly 30% of people believe getting a flu shot can actually cause influenza. This belief is likely due to common side effects linked to the vaccine, including headache, fever, ... [3471 chars]",0
"Vitamin D: Your Natural Defense Against Winter Illness and Pharmaceutical Deception Introduction: The Forgotten Hormone They Don’t Want You to Understand As winter tightens its grip across the Northern Hemisphere, a predictable and profitable cycle begins: public health officials warn of rampant respiratory infections; advertisements urge you to get your flu shot before it’s ‘too late’; and the multi-billion dollar pharmaceutical industry prepares for another seasonal […] Introduction: The Forgotten Hormone They Don't Want You to Understand As winter tightens its grip across the Northern Hemisphere, a predictable and profitable cycle begins: public health officials warn of rampant respiratory infections; advertisement... [8604 chars]",0
"Flu season in a lull, but Berks experts warn it could worsen soon Experts warn that the flu season is far from over and anyone who hasn't gotten a shot still has time to get one. For information on submitting an obituary, please contact Reading Eagle by phone at 610-371-5018, or email at obituaries@readingeagle.com or fax at 610-371-5193. Most obituaries published in the Reading Eagle are submitted through funeral homes and c... [6267 chars]",0
"EDITORIAL: Influenza’s ups and downs Once again, we find ourselves in the middle of the yearly malady of flu season. Things won't ease up until the temps start rising again. (Hint: It's not too late to get a flu shot.) Once again, we find ourselves in the middle of the yearly malady of flu season. Things won't ease up until the temps start rising again. (Hint: It's not too late to get a flu shot.) The Arkansas Department of Health reported 10 influenza deaths over ... [2002 chars]",-1
"US mixed messaging on flu shots alarms experts: ‘Children should not be dying’ As hospitals scramble and country reaches record-breaking rates of illness, officials cast doubt on flu shot’s necessity As the US reaches record-breaking rates of illness and hospitals scramble to care for flu patients, officials have stopped fully recommending the flu shot, casting doubt on the necessity and effectiveness of the vaccine. “We are in the midst of a ver... [6828 chars]",-1
"Flu Symptoms in Kids Can Turn Deadly Fast. Know These Signs, Doctors Say Amid a severe flu season, the CDC ends its universal flu shot recommendation for kids. Experts explain why this is dangerous for children. The United States is facing one of its most severe flu seasons in decades, data show. Infections and hospitalizations are surging, driven by a new mutated influenza A variant, H3N2 ""subclade K."" Experts warn that flu activity could keep raging for we... [8321 chars]",-1
"Shots - Health News The Centers for Disease Control and Prevention dropped its advice that kids get an annual flu shot at a time when flu cases and hospitalizations are surging. Every year, Dr. Molly O'Shea's pediatric practices would hold drive-thru clinics in the parking lot to make it as easy as possible for busy parents to quickly get their kids their annual flu and COVID-19 shots. ""We would do big flu clinics. You know,... [4609 chars]",-1
"This year’s flu shot may be more effective than researchers thought - even as cases across the US are rising This is America’s worst flu season in more than two decades with more than 15 million illnesses and 7,400 deaths reported This year’s flu vaccine may be more effective than experts previously believed. People who got the shot had measurable protection from severe illness, researchers at the University of Pennsylvania said in a recent article that has yet to be peer-revi... [3818 chars]",-1
"Why is this flu season so bad? Here’s what to know about the best way to protect yourself from the worst flu symptoms this year, and why you should still get a flu shot even if it’s not a great match to variant K. If this cold and flu season seem especially sneezy-coughy-fevery to you, it is not your imagination. Flu is surging in 45 states and outpatient doctor visits for flu-like symptoms are the highest they’ve been since we started keeping track of the dat... [5329 chars]",-1
"Is it too late to get flu shot as NJ cases surge? New Jersey and the U.S. are enduring the worst flu season in years and vaccination rates are historically low. The first shipments of the 2025-26 influenza vaccine began arriving in pharmacies and doctors' offices more than four months ago when summer was winding down, the weather was warm — and flu was the last thing on most New Jerseyans' minds. Now as New ... [2152 chars]",-1
"Is it too late to get flu shot as NJ cases surge? New Jersey and the U.S. are enduring the worst flu season in years and vaccination rates are historically low. The first shipments of the 2025-26 influenza vaccine began arriving in pharmacies and doctors' offices more than four months ago when summer was winding down, the weather was warm — and flu was the last thing on most New Jerseyans' minds. Now as New ... [2152 chars]",-1
"FDA's Vaccine Policy Shift Jolts Moderna Shares Moderna shares fell 10.3% following the FDA's refusal to review their influenza vaccine, highlighting shifts in U.S. vaccine policy. The FDA's decision, based on Moderna's chosen comparator vaccine, may prolong approval in the U.S. despite ongoing reviews in other regions, such as the EU and Canada. Shares of Moderna plunged by 10.3% in premarket trading on Wednesday after a setback from the U.S. Food and Drug Administration. The regulatory body declined to review the pharmaceutical company's new influenza vaccine application, reflecting signifi... [698 chars]",-1
"Moderna shares fall after FDA refuses to review influenza vaccine application The FDA said in its refusal letter that the company's approach to compare mRNA-1010 to an already licensed standard-dose seasonal influenza was the only reason why it declined to initiate a review of the application. The US Food and Drug Administration has declined to review Moderna's approval application for its novel mRNA flu vaccine, causing a fall in the company's shares on late Tuesday. Moderna on Tuesday said in a statement that the FDA had declined the app... [3116 chars]",-1
"Health Headlines: FDA's Rebuff, Weight Loss Pill Breakthroughs, and Vaccine Woes This news brief covers the FDA's decision not to review Moderna's influenza vaccine application, Kailera and Hengrui's promising weight loss pill trial, and CSL's financial decline following CEO resignation. Also mentioned are CVS Health's positive financial forecast, Bally’s concerns about Incyte's revenue predictions, and other significant health sector updates. The U.S. Food and Drug Administration has opted not to review Moderna's influenza vaccine application, causing the company's stocks to fall by 8% in after-hours trading. This decision stemmed from Moderna's comparison of its new vaccine candidate to ... [645 chars]",-1
